Index,Angle,Porosity,Surface_Area,Permeability_X
6119,130,46.22192383,4325,3.0466037
6120,140,46.80786133,4336,3.0988455
6121,150,47.58911133,4394,3.2053049
6122,160,47.71728516,4511,3.219633
6123,170,47.59368896,4495,3.8032212
6124,180,47.87597656,4486,4.404028
6125,190,47.84088135,4466,4.447837
6126,200,46.06933594,4500,4.577238
6127,210,45.92132568,4393,5.0538955
6128,220,46.1227417,4317,5.392321
6129,230,46.69494629,4331,5.3207517
6130,240,47.39685059,4370,4.843913
6131,250,47.71270752,4509,3.702878
6132,260,47.56774902,4497,3.4260142
6133,270,47.90649414,4507,3.5354936
6134,280,47.89886475,4481,3.5438633
6135,290,46.04187012,4496,2.994668
6136,300,45.96862793,4375,3.0327368
6137,310,46.19750977,4312,3.097271
6138,320,46.63391113,4346,3.0821903
6139,330,47.44110107,4379,3.209033
6140,340,47.85766602,4511,3.1639056
6141,350,47.65167236,4499,3.8214505
6142,360,47.93548584,4477,4.346913
6143,0,50.81329346,3989,6.6145616
6144,10,51.19628906,3941,6.4260764
6145,20,48.64349365,4049,5.874768
6146,30,47.97210693,4091,6.4802876
6147,40,48.51989746,4061,6.5861044
6148,50,49.22027588,4081,6.611908
6149,60,50.35247803,4134,6.3075075
6150,70,51.222229,4154,6.795505
6151,80,51.35650635,3999,5.8459244
6152,90,50.72937012,3989,5.40263
6153,100,51.10473633,3932,5.3270907
6154,110,48.67401123,4053,4.8831663
6155,120,47.92327881,4103,4.6132545
6156,130,48.42987061,4060,4.3633385
6157,140,49.28436279,4064,4.338094
6158,150,50.3616333,4119,5.215953
6159,160,51.10931396,4149,5.5481086
6160,170,51.29547119,3998,6.237054
6161,180,50.73852539,4014,6.6296177
6162,190,51.07727051,3932,6.468355
6163,200,48.67401123,4051,5.91115
6164,210,47.91259766,4114,6.5331864
6165,220,48.3291626,4050,6.6337185
6166,230,49.16381836,4060,6.7270308
6167,240,50.19836426,4088,6.404547
6168,250,51.13830566,4143,6.9893723
6169,260,51.26953125,4014,5.8618774
6170,270,50.82092285,4014,5.5332856
6171,280,51.16882324,3940,5.491882
6172,290,48.64349365,4048,4.966173
6173,300,47.96142578,4102,4.7589874
6174,310,48.42071533,4051,4.564409
6175,320,49.09667969,4079,4.4047284
6176,330,50.18920898,4103,5.3059764
6177,340,51.26037598,4148,5.5658426
6178,350,51.33209229,4016,6.274107
6179,360,50.81329346,3989,6.6145616
6180,0,58.53881836,3413,12.758422
6181,10,58.33740234,3366,12.10971
6182,20,57.29370117,3373,11.658799
6183,30,55.41992188,3427,11.731736
6184,40,55.95397949,3410,12.752203
6185,50,56.28509521,3459,13.142021
6186,60,56.96716309,3507,12.60235
6187,70,57.57751465,3556,13.490967
6188,80,58.34350586,3438,13.675731
6189,90,58.51287842,3411,14.646847
6190,100,58.30230713,3352,12.14724
6191,110,57.34558105,3387,11.911112
6192,120,55.39093018,3437,12.056564
6193,130,55.92956543,3409,10.314622
6194,140,56.37207031,3443,8.467232
6195,150,57.02362061,3501,9.694895
6196,160,57.56835938,3551,10.402436
6197,170,58.35571289,3427,11.889476
6198,180,58.54187012,3418,12.679474
6199,190,58.30841064,3340,12.133536
6200,200,57.38220215,3394,11.471646
6201,210,55.34515381,3452,11.592992
6202,220,55.78918457,3408,12.530143
6203,230,56.27441406,3436,13.090454
6204,240,56.82067871,3470,12.4482155
6205,250,57.58666992,3546,13.581069
6206,260,58.31451416,3438,13.603432
6207,270,58.56628418,3420,14.58981
6208,280,58.34503174,3352,12.308822
6209,290,57.33032227,3380,11.841476
6210,300,55.37414551,3442,11.8271055
6211,310,55.81359863,3409,10.35199
6212,320,56.18591309,3454,8.59742
6213,330,56.76422119,3476,9.767525
6214,340,57.59735107,3550,10.36986
6215,350,58.30688477,3452,11.77302
6216,360,58.53881836,3413,12.758422
6217,0,45.21179199,4276,4.5193152
6218,10,46.67663574,4263,4.0525603
6219,20,46.64001465,4154,4.2216196
6220,30,46.45843506,4213,4.250386
6221,40,47.88665771,4237,4.2658753
6222,50,47.09777832,4177,3.895423
6223,60,46.87042236,4133,4.0286427
6224,70,47.53723145,4246,4.64318
6225,80,46.15325928,4139,4.3202066
6226,90,45.16296387,4295,4.0025926
6227,100,46.62322998,4264,3.9271867
6228,110,46.6293335,4153,3.938787
6229,120,46.48284912,4219,4.1512265
6230,130,47.88665771,4238,4.524938
6231,140,47.05352783,4180,4.6150494
6232,150,46.8460083,4149,4.845223
6233,160,47.56164551,4251,4.733398
6234,170,46.23718262,4177,4.66641
6235,180,45.1965332,4299,4.435208
6236,190,46.64001465,4264,3.972278
6237,200,46.7010498,4160,4.1434817
6238,210,46.52252197,4211,4.1582756
6239,220,47.85003662,4238,4.1727123
6240,230,47.10083008,4178,3.8285544
6241,240,46.85974121,4155,3.9203703
6242,250,47.59216309,4253,4.630261
6243,260,46.32873535,4170,4.299739
6244,270,45.24688721,4280,4.058161
6245,280,46.68579102,4262,3.979371
6246,290,46.7086792,4161,3.9144368
6247,300,46.49810791,4205,4.0668244
6248,310,47.85003662,4238,4.5570426
6249,320,47.14660645,4175,4.7212644
6250,330,46.88415527,4137,4.843373
6251,340,47.57080078,4248,4.660947
6252,350,46.24176025,4133,4.6569967
6253,360,45.21179199,4276,4.5193152
6254,0,54.08325195,3774,7.9942446
6255,10,54.737854,3672,7.3268466
6256,20,53.45153809,3672,7.244957
6257,30,53.06091309,3745,7.5868993
6258,40,54.59289551,3759,7.9167185
6259,50,54.40216064,3702,7.5768876
6260,60,53.67431641,3737,7.5000324
6261,70,54.42504883,3865,7.4983096
6262,80,54.83093262,3740,6.707094
6263,90,54.01000977,3775,7.240357
6264,100,54.69818115,3668,7.681654
6265,110,53.41491699,3668,7.4039674
6266,120,53.02276611,3755,7.714478
6267,130,54.53033447,3762,7.7884893
6268,140,54.3548584,3703,8.12071
6269,150,53.64837646,3752,8.147119
6270,160,54.45404053,3860,7.7392507
6271,170,54.91027832,3759,8.231679
6272,180,53.99169922,3775,8.055378
6273,190,54.65240479,3679,7.376223
6274,200,53.45153809,3655,7.4141955
6275,210,53.02581787,3752,7.682243
6276,220,54.50744629,3761,7.9807396
6277,230,54.39147949,3700,7.658394
6278,240,53.59954834,3756,7.424146
6279,250,54.45098877,3860,7.498057
6280,260,55.01098633,3748,6.6255994
6281,270,54.06646729,3774,7.149285
6282,280,54.69055176,3682,7.6426244
6283,290,53.48815918,3659,7.194057
6284,300,53.06396484,3742,7.529368
6285,310,54.5715332,3758,7.6872716
6286,320,54.4418335,3699,8.022425
6287,330,53.62548828,3739,7.9998736
6288,340,54.42504883,3865,7.645188
6289,350,54.92858887,3729,8.14637
6290,360,54.08325195,3774,7.9942446
6291,0,58.83789063,3336,14.063891
6292,10,59.49859619,3251,14.56467
6293,20,57.96051025,3278,15.790489
6294,30,58.15887451,3286,15.620845
6295,40,59.87701416,3242,16.361746
6296,50,59.14764404,3271,14.566711
6297,60,58.56781006,3304,13.739249
6298,70,59.90600586,3371,14.623877
6299,80,59.63592529,3287,13.011151
6300,90,58.74176025,3341,13.555796
6301,100,59.4543457,3249,13.048501
6302,110,57.92999268,3270,12.545702
6303,120,58.14208984,3289,12.7211
6304,130,59.81445313,3246,13.374282
6305,140,59.14306641,3268,13.204599
6306,150,58.55560303,3315,12.702521
6307,160,59.91668701,3372,11.866497
6308,170,59.65881348,3326,13.268084
6309,180,58.67919922,3343,13.947231
6310,190,59.40093994,3260,14.516378
6311,200,57.92388916,3264,15.717314
6312,210,58.11767578,3288,15.559419
6313,220,59.77935791,3249,16.24967
6314,230,59.15222168,3271,14.560886
6315,240,58.4854126,3327,13.196668
6316,250,59.89532471,3360,14.447277
6317,260,59.7442627,3316,12.756473
6318,270,58.77685547,3338,13.352457
6319,280,59.44213867,3261,12.879361
6320,290,57.95440674,3272,12.27403
6321,300,58.13446045,3285,12.526282
6322,310,59.8449707,3245,13.239091
6323,320,59.1583252,3274,13.101776
6324,330,58.49761963,3314,12.579373
6325,340,59.89074707,3357,11.828202
6326,350,59.72137451,3277,13.266301
6327,360,58.83789063,3336,14.063891
6328,0,50.01525879,4074,7.752691
6329,10,49.98931885,3997,7.029464
6330,20,49.31182861,4005,6.8364725
6331,30,50.58746338,4029,6.767098
6332,40,52.60772705,4024,6.5842476
6333,50,51.45263672,4052,6.527827
6334,60,49.69787598,4035,6.5287485
6335,70,49.9206543,4058,6.7077203
6336,80,50.66680908,4101,5.885441
6337,90,49.98626709,4073,5.0949407
6338,100,50.04882813,3993,4.711283
6339,110,49.34844971,3990,4.9027133
6340,120,50.61187744,4060,4.660709
6341,130,52.64282227,4025,4.88023
6342,140,51.39923096,4055,5.0481877
6343,150,49.7177124,4034,5.0613723
6344,160,49.84130859,4062,4.9915257
6345,170,50.55236816,4111,6.549269
6346,180,50.00915527,4102,7.749732
6347,190,50.17852783,3990,7.0976753
6348,200,49.45678711,4001,6.790247
6349,210,50.61340332,4062,6.65981
6350,220,52.66723633,4023,6.4532275
6351,230,51.42974854,4041,6.5444794
6352,240,49.74212646,4029,6.5602617
6353,250,49.8336792,4048,6.756311
6354,260,50.4989624,4112,5.933514
6355,270,50.03967285,4102,5.155206
6356,280,50.12054443,3994,4.742541
6357,290,49.41558838,4015,4.8021665
6358,300,50.59051514,4031,4.593187
6359,310,52.63061523,4022,4.876553
6360,320,51.48010254,4038,5.1294794
6361,330,49.72229004,4030,5.106437
6362,340,49.91607666,4042,5.134882
6363,350,50.61035156,4102,6.357451
6364,360,50.01525879,4074,7.752691
6365,0,54.8828125,3272,14.738988
6366,10,54.75463867,3278,13.120823
6367,20,54.39147949,3322,12.762645
6368,30,55.50231934,3372,12.303722
6369,40,57.26470947,3355,10.412185
6370,50,56.04400635,3406,10.777317
6371,60,54.737854,3337,11.028964
6372,70,54.37164307,3386,11.884747
6373,80,55.02624512,3359,11.915359
6374,90,54.79431152,3275,12.260326
6375,100,54.77752686,3275,12.388724
6376,110,54.40826416,3307,13.106424
6377,120,55.52368164,3403,13.591299
6378,130,57.32574463,3352,11.095997
6379,140,56.05163574,3409,11.003011
6380,150,54.78057861,3325,11.210367
6381,160,54.30145264,3382,10.208207
6382,170,54.94689941,3360,13.216804
6383,180,54.89654541,3279,14.659284
6384,190,54.89807129,3271,13.0468235
6385,200,54.48608398,3318,12.5608835
6386,210,55.5847168,3400,12.009654
6387,220,57.37304688,3346,10.337181
6388,230,56.09130859,3392,10.891496
6389,240,54.7744751,3322,11.063825
6390,250,54.28314209,3376,12.00403
6391,260,54.97436523,3355,12.034924
6392,270,54.98657227,3275,12.325677
6393,280,54.87670898,3274,12.494823
6394,290,54.46624756,3332,13.231395
6395,300,55.56488037,3369,13.777984
6396,310,57.31201172,3349,11.19699
6397,320,56.08215332,3389,11.253615
6398,330,54.73175049,3334,11.28579
6399,340,54.35638428,3380,10.607155
6400,350,55.05218506,3354,13.120297
6401,360,54.8828125,3272,14.738988
6402,0,50.18768311,3064,15.086213
6403,10,50.79650879,2987,14.02148
6404,20,51.9821167,2990,14.083622
6405,30,53.68347168,3102,13.032469
6406,40,56.54754639,3095,13.876855
6407,50,55.89294434,3216,14.142554
6408,60,54.55780029,3110,12.062099
6409,70,52.65960693,3043,10.702513
6410,80,51.26190186,3035,11.195063
6411,90,50.14953613,3057,11.3752575
6412,100,50.73394775,2982,12.552019
6413,110,51.95617676,2972,14.417448
6414,120,53.6819458,3111,14.706187
6415,130,56.56280518,3090,14.051028
6416,140,55.85174561,3213,12.430359
6417,150,54.51049805,3102,16.700266
6418,160,52.50549316,3036,17.33404
6419,170,51.12304688,3034,15.884859
6420,180,50.11749268,3063,15.263227
6421,190,50.8102417,2994,14.110953
6422,200,52.03704834,2983,14.24145
6423,210,53.74298096,3108,13.099308
6424,220,56.61315918,3085,13.979018
6425,230,55.859375,3210,14.105311
6426,240,54.46777344,3097,12.166929
6427,250,52.39105225,3029,10.926009
6428,260,51.12762451,3031,11.449162
6429,270,50.15716553,3069,11.651758
6430,280,50.87280273,2999,12.776147
6431,290,52.05688477,3000,14.738148
6432,300,53.74603271,3099,15.031905
6433,310,56.59942627,3090,14.211388
6434,320,55.89904785,3213,12.552915
6435,330,54.51507568,3105,16.32583
6436,340,52.54974365,3036,17.396938
6437,350,51.26647949,3032,16.065035
6438,360,50.18768311,3064,15.086213
6439,0,34.31549072,2958,3.9584928
6440,10,34.10339355,2985,3.8039572
6441,20,32.86132813,2955,1.8974514
6442,30,32.77587891,2980,1.9616593
6443,40,34.78393555,3033,2.3913999
6444,50,37.15057373,3020,3.453769
6445,60,36.34338379,3080,3.4306102
6446,70,37.70599365,3077,4.393157
6447,80,36.57989502,2966,4.871911
6448,90,34.19799805,2959,5.254651
6449,100,34.0423584,2983,5.44927
6450,110,32.84301758,2960,5.138851
6451,120,32.75909424,2984,5.0172896
6452,130,34.78393555,3029,4.776527
6453,140,37.13684082,3018,4.106227
6454,150,36.35406494,3077,3.904946
6455,160,37.67700195,3066,4.103
6456,170,36.57073975,2963,3.2799377
6457,180,34.18273926,2960,4.0107718
6458,190,34.06677246,2984,3.7921476
6459,200,32.91931152,2959,1.6157659
6460,210,32.7911377,2990,1.7173835
6461,220,34.84344482,3034,2.4316328
6462,230,37.16888428,3041,3.5326679
6463,240,36.53411865,3076,3.5717273
6464,250,37.74261475,3065,4.4900813
6465,260,36.63482666,2960,4.866595
6466,270,34.30023193,2959,5.2684755
6467,280,34.1293335,2986,5.3008513
6468,290,32.93609619,2954,4.897283
6469,300,32.80792236,2986,4.697829
6470,310,34.84191895,3038,4.477121
6471,320,37.18109131,3043,3.8916347
6472,330,36.52191162,3081,3.5411475
6473,340,37.77313232,3076,3.9454787
6474,350,36.64703369,2963,3.3205078
6475,360,34.31549072,2958,3.9584928
6476,0,32.18383789,2167,8.418213
6477,10,30.71136475,2196,7.506622
6478,20,30.55267334,2184,7.7672677
6479,30,32.35168457,2290,7.91003
6480,40,34.17663574,2304,7.928741
6481,50,36.90338135,2425,9.70407
6482,60,37.25891113,2534,9.96944
6483,70,37.83111572,2460,10.134958
6484,80,36.21673584,2216,10.277796
6485,90,32.15026855,2165,8.009447
6486,100,30.62438965,2185,8.426052
6487,110,30.519104,2182,11.776821
6488,120,32.33795166,2290,14.88029
6489,130,34.21478271,2301,14.609886
6490,140,36.90338135,2427,13.570043
6491,150,37.19482422,2536,12.775303
6492,160,37.78533936,2449,12.446916
6493,170,36.23962402,2213,8.407628
6494,180,32.2555542,2161,8.607112
6495,190,30.74188232,2181,7.5744634
6496,200,30.59539795,2178,7.8124433
6497,210,32.38830566,2292,7.9856224
6498,220,34.29718018,2300,8.041635
6499,230,36.89117432,2426,9.708878
6500,240,37.21618652,2534,10.21119
6501,250,37.91503906,2447,10.51415
6502,260,36.40899658,2199,10.249943
6503,270,32.28912354,2163,8.414664
6504,280,30.8303833,2192,9.047116
6505,290,30.63049316,2179,12.293026
6506,300,32.40356445,2292,15.106756
6507,310,34.25750732,2303,14.801042
6508,320,36.88964844,2424,13.802538
6509,330,37.28027344,2532,12.934776
6510,340,37.95928955,2458,12.536634
6511,350,36.38763428,2202,8.150621
6512,360,32.18383789,2167,8.418213
6513,0,33.39385986,2075,8.239231
6514,10,31.91833496,2102,7.3848104
6515,20,31.76574707,2090,7.637742
6516,30,33.5647583,2196,7.8190002
6517,40,35.26763916,2257,7.9154177
6518,50,37.62054443,2341,9.9728775
6519,60,38.07373047,2433,10.150202
6520,70,38.69934082,2365,10.544468
6521,80,37.3260498,2165,10.937456
6522,90,33.36029053,2073,8.2338
6523,100,31.83135986,2091,8.700619
6524,110,31.73217773,2088,12.2741
6525,120,33.55102539,2196,15.733263
6526,130,35.30578613,2254,15.196445
6527,140,37.62054443,2343,14.067124
6528,150,38.05084229,2436,12.486778
6529,160,38.66577148,2353,12.025996
6530,170,37.31384277,2167,8.117187
6531,180,33.46557617,2069,8.429233
6532,190,31.94885254,2087,7.435021
6533,200,31.80847168,2084,7.6755915
6534,210,33.60137939,2198,7.8902183
6535,220,35.35308838,2257,8.032168
6536,230,37.62054443,2339,9.983791
6537,240,38.10882568,2438,10.393295
6538,250,38.80157471,2350,10.943243
6539,260,37.48321533,2153,10.913101
6540,270,33.49914551,2071,8.698858
6541,280,32.03735352,2098,9.386143
6542,290,31.84356689,2085,12.863955
6543,300,33.61663818,2198,16.031754
6544,310,35.31341553,2260,15.460888
6545,320,37.61901855,2337,14.344662
6546,330,38.13323975,2433,12.693605
6547,340,38.83209229,2362,12.144864
6548,350,37.49694824,2151,7.9051795
6549,360,33.39385986,2075,8.239231
6550,0,28.51104736,2372,2.2121193
6551,10,26.65863037,2275,2.1447988
6552,20,26.05743408,2251,2.3000448
6553,30,26.98364258,2289,2.138278
6554,40,30.01708984,2317,3.7171311
6555,50,33.37097168,2314,9.022971
6556,60,33.60137939,2455,9.132562
6557,70,32.98339844,2474,9.300391
6558,80,31.3369751,2455,8.540792
6559,90,28.52783203,2373,9.56345
6560,100,26.65710449,2280,9.587543
6561,110,26.07269287,2266,9.653899
6562,120,27.02026367,2297,9.5881195
6563,130,30.06286621,2317,8.750745
6564,140,33.31604004,2313,8.072721
6565,150,33.51593018,2454,6.021998
6566,160,33.04901123,2478,4.184744
6567,170,31.42852783,2453,4.397783
6568,180,28.65142822,2373,1.930306
6569,190,26.75170898,2278,1.8571236
6570,200,26.15661621,2265,2.010351
6571,210,27.0980835,2297,1.8540349
6572,220,30.12084961,2319,3.4296973
6573,230,33.3770752,2314,9.142752
6574,240,33.55255127,2455,9.228622
6575,250,33.12072754,2481,9.402837
6576,260,31.4163208,2450,8.63959
6577,270,28.63464355,2372,9.80445
6578,280,26.75170898,2273,9.855368
6579,290,26.1428833,2250,9.957099
6580,300,27.0614624,2289,9.875701
6581,310,30.07507324,2319,9.014847
6582,320,33.43048096,2315,8.39354
6583,330,33.63800049,2456,6.4098287
6584,340,33.0581665,2478,3.9930627
6585,350,31.32019043,2451,4.2618656
6586,360,28.51104736,2372,2.2121193
6587,0,32.37762451,2096,5.512618
6588,10,30.35888672,2093,9.060717
6589,20,29.81414795,2085,14.791102
6590,30,30.54656982,2102,17.005013
6591,40,33.36334229,2113,14.126463
6592,50,36.55700684,2100,13.4298935
6593,60,36.87133789,2173,10.078976
6594,70,37.34283447,2141,9.325562
6595,80,35.98632813,2126,8.595164
6596,90,32.30438232,2101,9.339108
6597,100,30.30548096,2096,9.33954
6598,110,29.76837158,2089,9.346863
6599,120,30.51452637,2105,9.413832
6600,130,33.36181641,2112,8.439871
6601,140,36.48376465,2102,7.6561527
6602,150,36.73553467,2177,4.6443005
6603,160,37.33825684,2146,2.3454924
6604,170,36.05651855,2126,3.42321
6605,180,32.42797852,2101,5.405324
6606,190,30.40008545,2094,8.229817
6607,200,29.85229492,2088,12.838871
6608,210,30.59234619,2105,15.984676
6609,220,33.4197998,2114,13.184713
6610,230,36.54632568,2103,13.124603
6611,240,36.77215576,2179,10.308139
6612,250,37.4206543,2148,9.716337
6613,260,36.12365723,2122,8.842944
6614,270,32.5012207,2096,9.672895
6615,280,30.45196533,2091,9.720452
6616,290,29.89807129,2084,9.731304
6617,300,30.62438965,2102,9.791527
6618,310,33.42132568,2115,8.829202
6619,320,36.61804199,2101,8.011291
6620,330,36.90795898,2175,5.0590715
6621,340,37.42828369,2143,1.5567213
6622,350,36.05499268,2122,3.0017958
6623,360,32.37762451,2096,5.512618
6624,0,33.48999023,2044,20.438581
6625,10,31.26525879,2022,23.123993
6626,20,30.6640625,1995,24.525604
6627,30,31.55517578,2035,23.841423
6628,40,34.60693359,2065,20.893513
6629,50,37.97912598,2062,20.016548
6630,60,38.05847168,2180,16.591343
6631,70,37.96081543,2167,13.858216
6632,80,37.13684082,2157,8.35235
6633,90,33.45031738,2049,9.077382
6634,100,31.26373291,2027,9.099547
6635,110,30.67626953,2010,9.1203985
6636,120,31.56433105,2043,9.133934
6637,130,34.63134766,2065,8.370097
6638,140,37.92419434,2061,7.851189
